,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
8808,C8809,公司20,4040100,6.0,65.0,30.61169294,119.0,0.034205055,1.0,-999999999.0,36.0,32.72085228,,0.430642708,11.0,20.0,8.879134606,3.560032998,88.0,13.37535942,8.0,18.92224813,13.0,1.986861512,,64.0,41.0,11.13509473,0.0,17.90928867,4.627627313,17.30737894,1.0,1.0,39.0,2.925584461,1.0,11.0,7.0,12.0,20.0,24.0,56.03334693,  ,  ,  ,  
8306,C8307,公司19,3644281,4.0,5.0,22.66763615,112.0,0.474331085,1.0,18.0,46.0,8.361916298,66.0,0.617628417,8.0,67.0,8.123746284,21.69595654,88.0,3.257943074,1.0,90.29452816,7.0,1.932193826,,23.0,27.0,11.72356993,0.0,17.73731949,0.171931043,13.28804189,5.0,1.0,14.0,5.568715584,1.0,5.0,7.0,9.0,6.0,73.0,26.98237669,J0055,  ,  ,  
417,C0418,公司1,10000,1.0,12.0,4.000219267,47.0,0.513526197,1.0,8.0,126.0,6.672281648,26.0,999999999.0,4.0,46.0,7.076267883,1.676353792,64.0,17.30044853,50.0,79.19072046,8.0,14.16187167,,30.0,44.0,7.747605038,0.0,41.72302383,13.48958456,37.65899748,2.0,1.0,58.0,10.50342671,1.0,3.0,2.0,2.0,3.0,34.0,42.62680212,J0148,  ,  ,  
11261,C11262,公司9,817216,3.0,3.0,20.39675347,157.0,0.690327666,1.0,9.0,39.0,2.956578205,22.0,0.935046441,6.0,12.0,18.56557178,23.81004679,60.0,25.32171884,58.0,14.31139594,17.0,5.786949423,,52.0,22.0,2.984754003,0.0,54.91405235,14.21472334,45.03205688,4.0,1.0,37.0,7.346252476,1.0,2.0,5.0,4.0,91.0,26.0,33.92038121,  ,  ,  ,  
9817,C9818,公司7,494209,1.0,71.0,28.69497129,110.0,0.65919513,1.0,14.0,92.0,17.05863644,47.0,0.21335297,9.0,4.0,12.7827025,20.44438162,16.0,29.25249582,45.0,78.65868006,12.0,10.21609784,,2.0,52.0,18.93173968,0.0,50.0526611,9.480751377,84.38558907,2.0,1.0,70.0,1.992591807,1.0,9.0,7.0,10.0,59.0,43.0,25.81463133,J0047,J0182,  ,  
6748,C6749,公司1,10000,7.0,34.0,30.73009189,48.0,0.627289782,1.0,7.0,114.0,20.05261643,28.0,0.882088666,11.0,38.0,9.788411139,32.07949877,22.0,5.529506256,15.0,12.67672554,16.0,8.162780222,,31.0,54.0,1.577685871,0.0,5.444448152,19.62387151,44.73336274,3.0,1.0,38.0,3.021440039,1.0,3.0,3.0,6.0,53.0,70.0,12.33699065,  ,  ,  ,  
8967,C8968,公司8,646416,10.0,32.0,23.43992886,85.0,0.117074762,1.0,3.0,169.0,3.377031697,38.0,0.962152027,2.0,48.0,13.43013397,24.55337794,51.0,1.621605998,74.0,8.041903799,1.0,0.412781541,,36.0,53.0,19.53597102,0.0,78.09444974,7.13732539,82.57926046,5.0,1.0,65.0,17.97262062,1.0,4.0,1.0,7.0,15.0,39.0,10.48648651,  ,  ,  ,  
11088,C11089,公司13,1705636,2.0,47.0,10.29518977,13.0,0.610865543,1.0,2.0,117.0,30.65843324,62.0,0.924843722,8.0,55.0,8.362318484,24.77758806,21.0,23.78505292,43.0,53.20743827,10.0,8.367607647,,2.0,39.0,7.933281641,0.0,89.37111973,16.16814237,42.49776969,3.0,1.0,26.0,5.336634586,1.0,3.0,1.0,6.0,27.0,69.0,28.75680454,  ,  ,  ,  
11572,C11573,公司20,4040100,2.0,43.0,30.09382414,193.0,0.867864475,1.0,11.0,109.0,22.22693455,7.0,0.644026527,8.0,68.0,19.09162308,31.32744677,18.0,23.44539232,75.0,9.768087759,4.0,19.75356546,27.60385352,7.0,31.0,0.138889713,,52.54374291,10.48868659,62.11106971,3.0,,71.0,1.327890756,1.0,9.0,1.0,12.0,40.0,51.0,76.28138149,J0095,J0200,  ,  
2082,C2083,公司20,4040100,2.0,33.0,18.93635406,17.0,0.159702261,1.0,12.0,88.0,3.44461133,42.0,0.375907669,10.0,58.0,7.707546098,33.38238117,93.0,30.66123613,89.0,85.38050344,9.0,6.899692503,,16.0,40.0,0.198998259,,39.10657338,5.741557424,38.75046164,4.0,1.0,75.0,15.41966896,1.0,2.0,6.0,7.0,20.0,24.0,62.36540266,J0150,  ,  ,  
8945,C8946,公司4,161604,1.0,13.0,7.652987082,103.0,0.985897632,1.0,5.0,50.0,27.75780526,25.0,0.874992345,2.0,13.0,12.60332347,32.85065065,69.0,7.95516024,32.0,11.34377184,16.0,12.79080717,,1.0,25.0,7.370372702,0.0,39.24340686,1.256890452,61.4795042,1.0,1.0,80.0,16.30501723,1.0,3.0,3.0,10.0,40.0,45.0,1.682934333,J0020,  ,  ,  
10738,C10739,公司19,3644281,7.0,41.0,23.05219442,138.0,0.290758536,1.0,10.0,173.0,4.707378314,55.0,0.737221654,11.0,35.0,10.81554462,29.4665062,10.0,19.17913309,20.0,90.72059705,8.0,11.33675875,,35.0,3.0,12.47355416,0.0,89.5903185,16.49826526,68.59593583,5.0,1.0,75.0,8.212284391,1.0,9.0,7.0,5.0,17.0,54.0,10.10796317,J0160,  ,  ,  
3373,C3374,公司12,1454436,7.0,1.0,21.6223167,101.0,0.886245695,1.0,11.0,47.0,32.24861636,23.0,0.296086885,12.0,53.0,13.96713713,24.85922489,54.0,6.378277408,27.0,66.52477364,17.0,6.08981898,,8.0,62.0,4.555743042,0.0,78.90312188,1.584842536,62.12623016,4.0,1.0,54.0,17.39822694,1.0,6.0,2.0,10.0,59.0,9.0,58.88102494,  ,  ,  ,  
5726,C5727,公司16,2585664,12.0,10.0,22.16139912,102.0,0.918298185,1.0,17.0,36.0,16.64324482,4.0,0.094520656,5.0,50.0,15.88112035,13.23629046,92.0,23.91295779,18.0,57.27394561,1.0,4.002838312,,11.0,8.0,9.177703642,0.0,45.20518701,1.349989245,85.81334492,5.0,1.0,87.0,7.692121721,1.0,11.0,3.0,5.0,25.0,17.0,53.27722502,J0015,  ,  ,  
4107,C4108,公司2,40401,12.0,5.0,22.95672885,136.0,0.071082733,1.0,15.0,44.0,16.778052,19.0,0.766422717,11.0,54.0,6.598127636,7.771392551,16.0,2.594602141,28.0,30.79790283,12.0,14.16845592,,20.0,13.0,0.31431905,0.0,67.25365159,0.987075838,14.70568586,2.0,1.0,69.0,13.70119433,1.0,11.0,3.0,10.0,17.0,80.0,3.911978453,J0101,J0083,  ,  
10636,C10637,公司20,4040100,7.0,71.0,22.99578015,125.0,0.002661295,1.0,1.0,65.0,12.68235603,12.0,0.917368294,9.0,59.0,6.735540681,25.0840323,87.0,29.08329519,81.0,59.508693,4.0,7.24133894,,53.0,57.0,1.091972136,0.0,40.69021927,5.271925534,83.91640576,4.0,1.0,42.0,5.653446131,1.0,11.0,1.0,7.0,86.0,35.0,50.53236104,J0026,J0109,  ,  
4380,C4381,公司4,161604,12.0,30.0,31.861979,61.0,0.750434264,1.0,16.0,35.0,10.35387419,54.0,0.461453752,1.0,10.0,5.212412465,33.53461025,31.0,25.82249295,78.0,73.36572373,9.0,11.41513836,,38.0,1.0,10.1754493,0.0,5.983359322,5.697838663,15.27262749,1.0,1.0,46.0,1.375381567,1.0,1.0,2.0,6.0,3.0,1.0,35.60372135,  ,  ,  ,  
7723,C7724,公司17,2917264,11.0,7.0,28.24393789,32.0,0.861870493,1.0,12.0,82.0,26.73766762,56.0,0.893800936,4.0,42.0,2.990128972,2.472275925,67.0,4.77465999,20.0,45.44705392,9.0,17.78758193,,9.0,15.0,1.416710007,0.0,77.03394429,6.674840204,17.97954777,4.0,1.0,28.0,9.496274728,1.0,5.0,7.0,4.0,35.0,2.0,84.16806981,  ,  ,  ,  
1066,C1067,公司13,1705636,5.0,50.0,23.85467019,73.0,0.287876342,1.0,11.0,184.0,18.41180764,41.0,0.070104848,10.0,54.0,-999999999.0,17.6170746,15.0,2.09999118,83.0,71.49698209,4.0,0.192136583,,,9.0,17.03811559,0.0,59.66887388,12.84849838,86.74587793,2.0,1.0,48.0,15.64321391,1.0,8.0,2.0,12.0,13.0,41.0,17.01270689,  ,  ,  ,  
3913,C3914,公司9,817216,12.0,5.0,2.018692547,119.0,0.77530185,1.0,14.0,132.0,2.314377246,62.0,0.924516399,8.0,67.0,12.84114192,14.27430757,79.0,4.758315791,37.0,41.23070479,13.0,18.93956098,,95.0,16.0,5.253683006,0.0,72.14062471,17.17161229,45.12131284,5.0,1.0,9.0,2.349903125,1.0,1.0,5.0,11.0,16.0,68.0,77.45058031,J0130,J0030,  ,  
5536,C5537,公司2,40401,5.0,71.0,19.14004795,97.0,0.19829527,1.0,17.0,69.0,10.52335442,3.0,0.080511765,4.0,13.0,6.094924812,7.533868558,90.0,2.785763102,83.0,3.463517606,18.0,12.11862921,,39.0,36.0,17.33750265,0.0,21.65132225,10.80652782,69.59390867,2.0,1.0,4.0,12.85646276,1.0,1.0,2.0,3.0,77.0,45.0,8.113487252,  ,  ,  ,  
8002,C8003,公司15,2271049,10.0,14.0,29.13825153,26.0,0.465371982,1.0,13.0,57.0,6.11488655,34.0,0.374083694,6.0,36.0,16.45147162,2.149957262,46.0,25.29928701,55.0,69.26731946,1.0,15.11712782,,27.0,14.0,19.70351635,0.0,26.28466566,7.941796365,24.19171534,5.0,,37.0,11.40507688,,5.0,4.0,5.0,41.0,51.0,69.12307817,  ,  ,  ,  
5387,C5388,公司11,1221025,9.0,33.0,2.664375059,140.0,0.880874734,1.0,2.0,46.0,32.47819357,12.0,0.390976338,5.0,18.0,10.02013471,17.84535523,62.0,23.13476022,71.0,76.17717079,13.0,8.776405018,,15.0,24.0,17.65663117,0.0,43.43836789,7.917680339,36.00198952,1.0,1.0,63.0,11.30252581,1.0,12.0,7.0,2.0,58.0,87.0,73.91873587,  ,  ,  ,  
5732,C5733,公司18,3272481,2.0,27.0,23.35117383,108.0,0.02735372,1.0,5.0,107.0,24.76264161,68.0,0.225705247,2.0,32.0,10.39143023,14.91023318,65.0,33.65160675,46.0,80.96825154,18.0,10.66204564,,67.0,71.0,19.8840112,0.0,33.94890764,16.49609466,57.34975469,4.0,1.0,87.0,8.976822299,1.0,8.0,7.0,8.0,68.0,21.0,78.39274762,J0141,  ,  ,  
2738,C2739,公司11,1221025,3.0,16.0,1.515912272,50.0,0.296476605,1.0,5.0,73.0,6.250554679,51.0,0.538751761,10.0,42.0,16.05546197,33.65522063,55.0,29.23633265,4.0,45.27995384,3.0,6.910711725,,65.0,29.0,12.28809026,0.0,20.15400771,3.89982014,91.86208976,1.0,1.0,86.0,5.035442223,1.0,4.0,4.0,9.0,80.0,79.0,86.77215475,  ,  ,  ,  
5052,C5053,公司17,2917264,2.0,17.0,25.16121358,200.0,0.232678582,1.0,16.0,50.0,16.93408936,56.0,0.23345154,11.0,9.0,8.87110203,2.956334174,92.0,17.51068675,36.0,57.58839624,9.0,14.75333085,,7.0,48.0,12.07103128,0.0,60.12165146,16.79185102,46.21135949,2.0,1.0,94.0,15.69847296,1.0,4.0,3.0,4.0,70.0,50.0,77.93837068,  ,  ,  ,  
4000,C4001,公司2,40401,6.0,,0.478949169,185.0,0.655967777,1.0,9.0,106.0,28.70576449,58.0,0.081104275,6.0,35.0,14.77334443,6.704761171,17.0,9.909193701,54.0,11.2096218,10.0,0.122890408,,54.0,20.0,18.21754549,0.0,44.6616067,14.92681353,77.20249507,4.0,1.0,2.0,2.105300144,1.0,7.0,2.0,12.0,23.0,39.0,6.543536526,  ,  ,  ,  
9760,C9761,公司8,646416,5.0,33.0,24.22423325,84.0,0.87113343,1.0,4.0,189.0,15.96435335,20.0,0.678878002,9.0,17.0,8.113204403,20.29398754,21.0,24.01093606,54.0,78.55842244,10.0,9.634818803,,60.0,54.0,1.629260286,0.0,83.07364819,9.284393408,28.19070022,2.0,1.0,31.0,7.794994201,1.0,12.0,5.0,5.0,96.0,13.0,9.882116202,  ,  ,  ,  
2427,C2428,公司6,363609,5.0,4.0,6.84201515,81.0,0.0936447,1.0,16.0,186.0,27.19568127,4.0,0.858607369,6.0,27.0,4.056263808,3.670666029,7.0,16.45464862,50.0,47.44779312,12.0,19.73443013,,66.0,47.0,3.375803527,0.0,6.321561851,10.10082223,22.20278963,2.0,1.0,79.0,0.263052644,1.0,1.0,2.0,12.0,59.0,1.0,89.25955325,  ,  ,  ,  
6833,C6834,公司20,4040100,12.0,64.0,14.73946121,152.0,0.266640746,1.0,11.0,150.0,9.699320111,48.0,0.636703001,8.0,52.0,4.692818746,9.425597626,14.0,30.19131042,26.0,87.34536279,12.0,0.512493527,,67.0,27.0,16.46223002,0.0,52.40062204,11.78841993,77.62905302,3.0,1.0,20.0,7.93892611,1.0,,1.0,10.0,18.0,74.0,24.86379425,  ,  ,  ,  
10123,C10124,公司16,2585664,6.0,12.0,17.88766955,64.0,0.631108857,1.0,9.0,200.0,14.33848232,3.0,0.902386299,10.0,48.0,1.135057514,24.26036676,58.0,4.437262298,78.0,5.869424219,3.0,14.85132413,,84.0,63.0,16.8153811,0.0,64.88173866,12.84525244,43.02734553,2.0,1.0,20.0,1.156071565,1.0,4.0,5.0,7.0,39.0,11.0,80.59603894,J0148,J0187,J0122,  
1687,C1688,公司11,1221025,6.0,21.0,32.46089353,146.0,0.934079104,1.0,15.0,118.0,,35.0,0.735787591,7.0,15.0,14.50382582,1.065748969,76.0,18.57214177,34.0,25.77576403,8.0,16.63801611,,13.0,47.0,3.123194284,0.0,22.38269254,13.97247061,90.28489917,2.0,1.0,65.0,13.18697122,1.0,7.0,7.0,5.0,94.0,19.0,88.6434984,  ,  ,  ,  
851,C0852,公司19,3644281,11.0,23.0,28.21260976,128.0,0.865100203,1.0,9.0,169.0,19.24136496,19.0,0.642676168,10.0,47.0,9.221510287,8.99874244,45.0,27.16918537,79.0,29.03876121,18.0,13.2818188,,2.0,36.0,0.796272563,0.0,50.54262187,18.60180894,4.613216239,5.0,1.0,93.0,10.2872893,1.0,1.0,7.0,11.0,70.0,39.0,9.45977344,  ,  ,  ,  
6303,C6304,公司12,1454436,2.0,58.0,18.90325819,191.0,0.213622496,1.0,6.0,64.0,27.09236368,71.0,0.865727095,6.0,27.0,5.73196751,4.866942964,92.0,24.87400788,45.0,88.62487382,14.0,7.634484721,,92.0,50.0,17.23045062,0.0,61.52748488,5.624623909,1.800862329,5.0,1.0,21.0,18.71441187,1.0,4.0,5.0,8.0,37.0,60.0,80.29891072,  ,  ,  ,  
9087,C9088,公司6,363609,12.0,71.0,28.45951623,1.0,0.041054902,1.0,1.0,67.0,26.54517899,51.0,0.174005334,4.0,67.0,14.56171673,32.42585381,88.0,32.66769296,58.0,1.698356524,15.0,0.970659378,,45.0,38.0,1.294779662,0.0,75.42799031,0.02114419,74.94110895,4.0,1.0,35.0,0.664755897,1.0,11.0,1.0,3.0,9.0,18.0,50.930796,  ,  ,  ,  
5878,C5879,公司19,3644281,6.0,35.0,16.02141908,71.0,0.552179153,1.0,17.0,103.0,18.87156441,37.0,0.204478091,4.0,20.0,19.24724636,27.50223867,37.0,27.53143075,27.0,71.28908557,18.0,4.919896733,,30.0,56.0,18.21866709,0.0,38.57757723,11.30743266,6.893350969,4.0,1.0,63.0,6.511561728,1.0,8.0,6.0,7.0,17.0,50.0,13.23084059,  ,  ,  ,  
8527,C8528,公司8,646416,1.0,14.0,3.846753873,73.0,0.555291492,1.0,9.0,135.0,10.96008609,47.0,0.775163261,7.0,17.0,17.67672296,26.82874255,38.0,27.48970521,2.0,21.45589447,16.0,10.26661793,,37.0,61.0,8.204475707,0.0,68.04144057,,13.0693771,2.0,1.0,42.0,15.93738092,1.0,5.0,1.0,12.0,72.0,13.0,31.14766439,J0030,  ,  ,  
2839,C2840,公司7,494209,8.0,46.0,13.82671649,92.0,0.51975115,1.0,16.0,30.0,18.66682765,43.0,0.368722711,4.0,49.0,8.176149667,2.845237809,71.0,7.693492458,9.0,53.71184051,1.0,14.26953547,,52.0,16.0,13.22876923,0.0,19.91456734,11.26368349,41.2394944,4.0,1.0,15.0,1.621229054,1.0,11.0,4.0,2.0,49.0,4.0,23.61353647,J0085,  ,  ,  
11279,C11280,公司3,90601,5.0,9.0,30.87688501,11.0,0.178898807,1.0,17.0,133.0,16.7086004,24.0,0.296549074,11.0,12.0,5.334470015,999999999.0,64.0,17.82929294,8.0,22.16003108,5.0,14.31784832,,89.0,3.0,6.902222116,0.0,36.73748424,7.485711563,61.81185385,4.0,1.0,2.0,7.102385626,1.0,10.0,1.0,5.0,81.0,86.0,70.349504,J0164,  ,  ,  
4611,C4612,公司2,40401,,20.0,3.874609837,173.0,0.246705713,1.0,6.0,10.0,5.009626573,5.0,0.817750138,5.0,22.0,7.959602045,24.22754133,54.0,30.63419473,9.0,64.28758536,2.0,19.88007208,,41.0,44.0,16.96605808,0.0,52.00356495,15.80325252,12.23761385,5.0,1.0,50.0,19.59221131,1.0,10.0,2.0,12.0,,86.0,75.9936938,J0091,J0017,J0153,  
9540,C9541,公司10,1010025,6.0,55.0,9.408929971,63.0,0.005952275,1.0,14.0,178.0,5.039549017,65.0,0.265712921,9.0,47.0,16.17673323,12.24245017,43.0,15.46485063,65.0,13.6156761,18.0,12.64533479,,79.0,26.0,7.406177816,-999999999.0,72.65997771,15.82205024,11.49239109,5.0,1.0,75.0,3.247004921,1.0,6.0,1.0,2.0,26.0,96.0,8.807956837,  ,  ,  ,  
9207,C9208,公司11,1221025,8.0,30.0,30.09449257,201.0,0.430253436,,6.0,96.0,4.602112187,3.0,0.556987461,12.0,11.0,14.44131821,3.507136787,61.0,27.6384986,73.0,52.06126165,18.0,10.97040578,,34.0,40.0,14.7308294,0.0,15.5109581,13.01016177,61.4382686,4.0,1.0,2.0,4.876357133,1.0,2.0,7.0,7.0,62.0,72.0,21.87638697,  ,  ,  ,  
11008,C11009,公司7,494209,4.0,64.0,13.56259492,63.0,0.889306556,1.0,10.0,132.0,6.916834592,54.0,0.777406623,8.0,65.0,14.13132567,0.079082529,51.0,23.62113467,,47.51454693,3.0,0.703419931,,96.0,29.0,0.632244216,0.0,63.92001639,10.67779387,23.62220608,1.0,1.0,3.0,16.14109843,1.0,6.0,6.0,1.0,13.0,22.0,67.54874034,  ,  ,  ,  
9823,C9824,公司17,2917264,8.0,50.0,1.893957265,75.0,0.189829157,1.0,13.0,62.0,2.201098325,46.0,0.393525501,3.0,48.0,4.111755083,16.33297831,6.0,2.839420033,1.0,28.06770781,4.0,17.44182154,,87.0,29.0,3.481676362,0.0,86.39585063,17.99219546,78.61824985,1.0,1.0,47.0,15.45471472,1.0,8.0,3.0,8.0,43.0,8.0,3.988801787,  ,  ,  ,  
2489,C2490,公司3,90601,1.0,34.0,5.085923875,58.0,0.312654136,1.0,1.0,144.0,7.330155484,29.0,0.942866097,8.0,61.0,2.572048758,20.5913554,8.0,7.264987264,47.0,64.84106592,3.0,4.881332849,,9.0,17.0,5.870120368,0.0,32.28400342,4.000934028,19.66649761,3.0,1.0,64.0,3.580492483,1.0,6.0,4.0,4.0,37.0,20.0,0.685996266,  ,  ,  ,  
6905,C6906,公司19,3644281,1.0,2.0,22.1680055,19.0,0.58111437,1.0,9.0,60.0,13.85364205,67.0,0.979083665,10.0,13.0,12.4327987,10.74823349,36.0,16.92365252,65.0,33.14021281,14.0,19.77897094,,77.0,16.0,2.84684468,0.0,69.07894913,13.60938766,2.955388042,4.0,1.0,49.0,13.53374335,1.0,2.0,7.0,5.0,42.0,61.0,25.35107807,J0157,  ,  ,  
7390,C7391,公司13,1705636,6.0,18.0,16.72628428,81.0,0.66861326,1.0,3.0,41.0,29.84469997,61.0,0.153583412,5.0,47.0,5.031500417,25.96050506,79.0,27.18258028,94.0,73.13376421,16.0,18.86308058,,14.0,66.0,18.68227768,0.0,26.07520783,2.479706488,82.72939423,4.0,1.0,7.0,11.57046223,1.0,8.0,5.0,8.0,24.0,6.0,14.82256015,  ,  ,  ,  
11443,C11444,公司18,3272481,2.0,71.0,9.415351809,26.0,0.664197453,1.0,1.0,88.0,13.08859603,10.0,0.063295616,11.0,29.0,3.854832279,11.74017576,31.0,16.11858251,16.0,47.92817802,4.0,0.817554991,,51.0,18.0,15.60024233,0.0,59.5954676,17.58307904,20.70679832,2.0,1.0,44.0,,1.0,7.0,5.0,,7.0,9.0,86.09496504,J0144,  ,  ,  
2849,C2850,公司3,90601,7.0,48.0,16.49667031,196.0,0.847132743,1.0,17.0,21.0,13.47879862,43.0,0.417530698,10.0,68.0,6.571963385,7.891641579,10.0,14.54407735,86.0,10.96756458,,3.814861161,,30.0,62.0,1.29956575,0.0,16.61716216,6.822983871,66.63596818,4.0,1.0,62.0,4.619419725,1.0,10.0,5.0,6.0,20.0,56.0,14.71860671,J0017,J0027,  ,  
6665,C6666,公司18,3272481,3.0,29.0,22.53967156,200.0,0.205118837,1.0,5.0,84.0,11.82643914,7.0,0.070193381,6.0,63.0,9.837312129,20.0911203,65.0,19.9025259,74.0,22.35328296,1.0,12.3712539,,31.0,1.0,7.775957482,0.0,63.79645854,3.86117672,3.183319575,2.0,1.0,17.0,13.22161836,1.0,11.0,4.0,12.0,55.0,5.0,57.15781947,  ,  ,  ,  
5881,C5882,公司4,161604,9.0,19.0,16.88574472,141.0,0.493306058,1.0,15.0,163.0,8.264209211,56.0,0.779995572,8.0,7.0,6.076820064,23.65509477,46.0,24.51249248,71.0,35.08002572,12.0,14.90849707,,11.0,8.0,15.95930471,0.0,38.20260916,5.95278625,55.10474483,1.0,1.0,35.0,2.835671723,1.0,2.0,4.0,4.0,21.0,59.0,17.00370737,J0024,J0117,  ,  
10262,C10263,公司1,10000,1.0,17.0,16.41440213,198.0,0.547514558,1.0,3.0,200.0,31.3952993,58.0,0.178602914,9.0,70.0,19.76277455,29.09035778,32.0,19.66428485,20.0,19.85060792,12.0,14.23219535,,71.0,4.0,4.06393649,0.0,89.30688403,16.8661821,88.02811491,5.0,1.0,26.0,5.941121098,1.0,3.0,3.0,8.0,75.0,69.0,34.3610454,J0002,  ,  ,  
4452,C4453,公司9,817216,12.0,10.0,33.33283693,51.0,0.350349995,1.0,16.0,36.0,12.03377147,16.0,0.944629527,8.0,68.0,13.83173794,22.40032615,75.0,32.00865504,83.0,75.68360778,9.0,17.27749164,,84.0,11.0,6.512708969,0.0,43.98736967,2.731127868,79.87955428,2.0,1.0,40.0,0.985569901,1.0,6.0,7.0,6.0,51.0,32.0,77.46247338,  ,  ,  ,  
9949,C9950,公司13,1705636,3.0,28.0,7.960185413,1.0,0.864719396,1.0,10.0,28.0,11.3313191,49.0,0.032746196,11.0,26.0,9.985364888,12.62839121,80.0,16.1176305,66.0,51.80472682,2.0,2.978084963,,42.0,69.0,17.69175513,0.0,83.45123128,15.47592428,54.05085178,2.0,1.0,22.0,0.134069565,1.0,1.0,1.0,9.0,16.0,87.0,69.67555552,J0063,  ,  ,  
7421,C7422,公司15,2271049,12.0,32.0,9.337683431,72.0,0.804157628,1.0,1.0,84.0,28.70199122,2.0,0.932703199,5.0,5.0,9.843608539,29.91961779,54.0,17.46165706,3.0,49.81431623,5.0,0.333344608,,39.0,27.0,9.733507081,0.0,2.674502637,6.381361862,60.51971083,2.0,1.0,70.0,9.871191975,1.0,3.0,6.0,8.0,51.0,15.0,82.49624373,  ,  ,  ,  
9827,C9828,公司2,40401,1.0,31.0,9.143278913,155.0,0.57104048,1.0,2.0,196.0,23.57448406,64.0,0.414553386,10.0,3.0,11.28093201,11.50840285,58.0,2.05729698,33.0,26.40307295,11.0,12.10536846,,39.0,47.0,17.67086092,0.0,74.54089241,8.769450361,83.0846154,2.0,1.0,61.0,10.91403794,1.0,7.0,5.0,6.0,59.0,49.0,73.26499058,  ,  ,  ,  
6484,C6485,公司8,646416,7.0,70.0,23.38132968,84.0,0.077854864,1.0,14.0,77.0,8.456142662,42.0,0.620763767,3.0,41.0,4.15795775,3.879008296,21.0,24.27191475,88.0,38.38396552,3.0,0.327620439,,46.0,63.0,15.23136657,0.0,50.55650366,16.36250245,65.95154657,1.0,1.0,27.0,2.169687711,1.0,1.0,3.0,2.0,77.0,88.0,52.44372907,  ,  ,  ,  
2479,C2480,公司10,1010025,9.0,21.0,3.973565629,66.0,0.186149855,1.0,12.0,60.0,6.87613422,10.0,0.220711445,12.0,8.0,14.81120825,27.93368856,8.0,31.2065907,6.0,59.36712591,7.0,17.61090659,,35.0,63.0,12.84078908,0.0,42.55260998,17.58837034,54.6239739,4.0,1.0,35.0,8.706059488,1.0,2.0,2.0,1.0,31.0,,54.89211092,  ,  ,  ,  
6617,C6618,公司19,3644281,1.0,50.0,8.816476065,48.0,0.545158715,1.0,10.0,167.0,18.83431824,21.0,0.078967963,11.0,17.0,1.386432487,18.08249274,55.0,7.521557775,36.0,45.63092899,2.0,16.12955474,,50.0,66.0,,0.0,43.26816467,1.56070971,80.81942292,5.0,1.0,61.0,18.99837469,1.0,6.0,3.0,3.0,19.0,29.0,15.99273548,  ,  ,  ,  
10457,C10458,公司16,2585664,12.0,13.0,9.725404957,63.0,0.593770842,1.0,15.0,28.0,2.606328591,2.0,0.481780057,2.0,23.0,4.598741283,19.43410451,34.0,4.938021952,73.0,82.85862072,14.0,2.24813247,,42.0,18.0,12.7161951,0.0,61.59663887,1.189446341,54.5642823,3.0,1.0,46.0,15.64870575,1.0,3.0,7.0,10.0,61.0,6.0,87.12656609,J0195,  ,  ,  
11151,C11152,公司7,494209,5.0,31.0,14.03705161,17.0,0.501842441,1.0,13.0,23.0,33.15515275,31.0,0.550914187,6.0,17.0,14.63792084,20.79229644,1.0,15.24450128,35.0,6.318586759,11.0,7.222333142,,66.0,4.0,5.317856887,0.0,53.39577534,10.29457909,56.98567308,4.0,1.0,49.0,9.625742189,1.0,8.0,5.0,4.0,89.0,47.0,84.24487457,J0044,  ,  ,  
11251,C11252,公司18,3272481,11.0,47.0,12.20106167,129.0,0.47742331,1.0,9.0,75.0,3.302692468,13.0,0.630965678,4.0,23.0,3.890050366,28.05505396,62.0,0.01104445,36.0,24.23109747,1.0,13.71129248,,11.0,8.0,10.58186809,0.0,56.99397353,2.133398792,55.07364542,4.0,1.0,72.0,5.946725977,1.0,10.0,3.0,12.0,71.0,62.0,91.21993938,J0176,J0121,J0003,  
2141,C2142,公司15,2271049,9.0,53.0,6.10251617,145.0,0.31799828,1.0,11.0,193.0,20.66842351,60.0,0.007959669,10.0,24.0,15.87564408,17.24129862,58.0,16.59802525,46.0,22.99929742,15.0,7.496479903,,68.0,47.0,19.89612874,0.0,14.86658313,12.26303152,79.80648315,1.0,1.0,45.0,11.11673968,1.0,10.0,3.0,12.0,20.0,56.0,83.44862828,J0005,  ,  ,  
11310,C11311,公司4,161604,6.0,42.0,23.16101477,121.0,0.92677594,1.0,11.0,49.0,22.85081713,25.0,0.949786344,10.0,27.0,1.907266404,26.13327027,91.0,6.128999086,15.0,13.77829772,8.0,19.09949668,,74.0,64.0,9.920188074,0.0,7.43518805,15.69713264,44.22132115,5.0,1.0,64.0,14.68987446,1.0,3.0,5.0,4.0,1.0,89.0,87.24578751,J0096,  ,  ,  
